bookCandidateKey,bookTitle,sourceWpPostId,authorNames,attachmentId,attachmentUrl,filename,attachmentTitle,width,height,aspectRatio,score,confidence,reasons
book:leeme si te atreves,Léeme… si te atreves,932,"Agustín Eguíluz , Julia Carou, M.ª Goretti Ausín, Fe Pajares y Fernando López",1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:leeme si te atreves,Léeme… si te atreves,932,"Agustín Eguíluz , Julia Carou, M.ª Goretti Ausín, Fe Pajares y Fernando López",1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:leeme si te atreves,Léeme… si te atreves,932,"Agustín Eguíluz , Julia Carou, M.ª Goretti Ausín, Fe Pajares y Fernando López",1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares una narracion audaz para un lector mas inteligente que lerdo belmonte ano 2017 al 2022 libro 1,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  ”“una narración audaz para un lector más inteligente que lerdo” Belmonte año 2017 al 2022. LIBRO 1,938,Antonio Valdeavero Ponce,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares una narracion audaz para un lector mas inteligente que lerdo belmonte ano 2017 al 2022 libro 1,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  ”“una narración audaz para un lector más inteligente que lerdo” Belmonte año 2017 al 2022. LIBRO 1,938,Antonio Valdeavero Ponce,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares una narracion audaz para un lector mas inteligente que lerdo belmonte ano 2017 al 2022 libro 1,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  ”“una narración audaz para un lector más inteligente que lerdo” Belmonte año 2017 al 2022. LIBRO 1,938,Antonio Valdeavero Ponce,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares una narracion audaz para un lector mas inteligente que lerdo belmonte ano 2017 al 2022 libro 1,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  ”“una narración audaz para un lector más inteligente que lerdo” Belmonte año 2017 al 2022. LIBRO 1,938,Antonio Valdeavero Ponce,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:de los rollos del mar muerto a los de rodrigo de lares una narracion audaz para un lector mas inteligente que lerdo belmonte ano 2017 al 2022 libro 1,DE LOS ROLLOS DEL MAR MUERTO A LOS DE RODRIGO DE LARES  ”“una narración audaz para un lector más inteligente que lerdo” Belmonte año 2017 al 2022. LIBRO 1,938,Antonio Valdeavero Ponce,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor y prosa de un ajedrecista,Humor y prosa de un ajedrecista,942,Manuel Gómez-Rosas,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor y prosa de un ajedrecista,Humor y prosa de un ajedrecista,942,Manuel Gómez-Rosas,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor y prosa de un ajedrecista,Humor y prosa de un ajedrecista,942,Manuel Gómez-Rosas,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor y prosa de un ajedrecista,Humor y prosa de un ajedrecista,942,Manuel Gómez-Rosas,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:humor y prosa de un ajedrecista,Humor y prosa de un ajedrecista,942,Manuel Gómez-Rosas,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:los acorralados,Los acorralados,946,Fidel Vela,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:los acorralados,Los acorralados,946,Fidel Vela,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:los acorralados,Los acorralados,946,Fidel Vela,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:los acorralados,Los acorralados,946,Fidel Vela,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:los acorralados,Los acorralados,946,Fidel Vela,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:diferencias de genero en la expresion conductual de la violencia,Diferencias de género en la expresión conductual de la violencia,954,María Isabel Herrero de la Torre,2990,https://editoriallarueca.com/wp-content/uploads/Libro_Diferencias-de-genero-en-la-expresion-conductual-de-la-violencia_Autora_Maria-Isabel-Herrero-de-la-Torre_Genero-JFF-Editorial-la-rueca-.jpg,Libro_Diferencias-de-genero-en-la-expresion-conductual-de-la-violencia_Autora_Maria-Isabel-Herrero-de-la-Torre_Genero-JFF-Editorial-la-rueca-.jpg,GenerosPortada,500,700,0.714,80,high,filename contiene el titulo del libro | filename/title contiene señal de portada: libro | proporcion vertical compatible con portada | dimensiones razonables para cover
book:diferencias de genero en la expresion conductual de la violencia,Diferencias de género en la expresión conductual de la violencia,954,María Isabel Herrero de la Torre,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:diferencias de genero en la expresion conductual de la violencia,Diferencias de género en la expresión conductual de la violencia,954,María Isabel Herrero de la Torre,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:diferencias de genero en la expresion conductual de la violencia,Diferencias de género en la expresión conductual de la violencia,954,María Isabel Herrero de la Torre,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:diferencias de genero en la expresion conductual de la violencia,Diferencias de género en la expresión conductual de la violencia,954,María Isabel Herrero de la Torre,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:encuentros campezanos,Encuentros Campezanos,957,José Antonio Rodrigo Alonso,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:encuentros campezanos,Encuentros Campezanos,957,José Antonio Rodrigo Alonso,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:encuentros campezanos,Encuentros Campezanos,957,José Antonio Rodrigo Alonso,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:encuentros campezanos,Encuentros Campezanos,957,José Antonio Rodrigo Alonso,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:encuentros campezanos,Encuentros Campezanos,957,José Antonio Rodrigo Alonso,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:al otro lado del rio,Al otro lado del río,963,Ana Ortega Romanillos,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:al otro lado del rio,Al otro lado del río,963,Ana Ortega Romanillos,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:al otro lado del rio,Al otro lado del río,963,Ana Ortega Romanillos,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:al otro lado del rio,Al otro lado del río,963,Ana Ortega Romanillos,1201,https://editoriallarueca.com/wp-content/uploads/w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA.jpg,w_978-84-19865-40-3_CUBIERTA,500,738,0.678,38,low,filename/title contiene señal de portada: cubierta | proporcion vertical compatible con portada | dimensiones razonables para cover
book:al otro lado del rio,Al otro lado del río,963,Ana Ortega Romanillos,1229,https://editoriallarueca.com/wp-content/uploads/w_Estasimo-portada.jpg,w_Estasimo-portada.jpg,w_Estásimo - portada,500,700,0.714,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el maestro de salamanca consideracion del derecho internacional humanitario,El maestro de Salamanca. Consideración del Derecho Internacional Humanitario.,969,Juana Hernández Conesa,1039,https://editoriallarueca.com/wp-content/uploads/w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas.jpg,w_POLLOS_maq2_portada_OK2_sinmarcas,500,731,0.684,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el maestro de salamanca consideracion del derecho internacional humanitario,El maestro de Salamanca. Consideración del Derecho Internacional Humanitario.,969,Juana Hernández Conesa,1045,https://editoriallarueca.com/wp-content/uploads/W_portada-3.jpg,W_portada-3.jpg,MatamedeFrenteAmazon004,500,738,0.678,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
book:el maestro de salamanca consideracion del derecho internacional humanitario,El maestro de Salamanca. Consideración del Derecho Internacional Humanitario.,969,Juana Hernández Conesa,1176,https://editoriallarueca.com/wp-content/uploads/w_portada_lamuerte.jpg,w_portada_lamuerte.jpg,978-84-19865-47-2_cvs,500,744,0.672,38,low,filename/title contiene señal de portada: portada | proporcion vertical compatible con portada | dimensiones razonables para cover
